date_ny,Singles_count,Singles_Vs_sum,Singles_Vs_avg,Singles_IV_avg,SPY_vol,SPY_avgVega,SPY_Vs,SPY_IV,V_vol,V_avgVega,V_Vs,V_IV,LLY_vol,LLY_avgVega,LLY_Vs,LLY_IV,JPM_vol,JPM_avgVega,JPM_Vs,JPM_IV,MSFT_vol,MSFT_avgVega,MSFT_Vs,MSFT_IV,AAPL_vol,AAPL_avgVega,AAPL_Vs,AAPL_IV,AMZN_vol,AMZN_avgVega,AMZN_Vs,AMZN_IV,META_vol,META_avgVega,META_Vs,META_IV,GOOG_vol,GOOG_avgVega,GOOG_Vs,GOOG_IV,TSLA_vol,TSLA_avgVega,TSLA_Vs,TSLA_IV,WMT_vol,WMT_avgVega,WMT_Vs,WMT_IV,NVDA_vol,NVDA_avgVega,NVDA_Vs,NVDA_IV,AVGO_vol,AVGO_avgVega,AVGO_Vs,AVGO_IV
09/07/2020,4,2275.8707701426956,568.9676925356739,0.4143776466265321,246600.0,0.0653208122484024,16108.112300456032,0.2481323186904192,4325.0,0.040019876974976,173.08596791677118,0.3448442769169807,750.0,0.0338128187788751,25.359614084156323,0.5045258770465851,3385.0,0.0188874953707627,63.93417183003174,0.4824659796953201,45710.0,0.0440492455985941,2013.4910163117363,0.3256744528472424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/07/2020,4,1999.1423148916924,499.7855787229231,0.3864281722322106,50390.0,0.1142052334738891,5754.801714749272,0.1288359299212694,2642.0,0.1063407571715434,280.9522804472177,0.2961641636490822,32.0,0.089337558110673,2.858801859541536,0.3154503917098045,958.0,0.0531797258362243,50.94617735110288,0.6300077700555323,14262.0,0.1167006769901718,1664.3850552338301,0.3040903635144233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2020,4,907.0568499671195,226.7642124917799,0.4750983088873327,65750.0,0.0929641009266853,6112.389635929559,0.2687364509224891,1102.0,0.0784130932031651,86.41122870988794,0.3662681543052196,115.0,0.0676012378135213,7.77414234855495,0.3643364917635918,4417.0,0.040712421827816,179.82676721346328,0.7300839109063149,7322.0,0.0864578956152982,633.0447116952133,0.4397046785742045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2020,4,1839.4963690622294,459.87409226555735,0.3862178940549493,64857.0,0.0665911908404772,4318.90486434083,0.2679611395478248,1786.0,0.0690311724799711,123.2896740492284,0.3262043502777815,237.0,0.057954957288957,13.735324877482809,0.3311652881085872,12260.0,0.0354324192748341,434.4014603094661,0.4884415633738041,16973.0,0.0747110062938816,1268.0699098260523,0.3990603744596243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/07/2020,4,1248.4626896334523,312.1156724083631,0.37483158108741044,132642.0,0.0950323134761979,12605.276124109841,0.2444846360236406,2564.0,0.0571109581863109,146.43249678970116,0.3418175943434238,110.0,0.0485270804079506,5.3379788448745655,0.3690902805566788,1529.0,0.0293217087362477,44.83289265772273,0.3931024033665657,17213.0,0.0611084251055106,1051.8593213411539,0.3953160460829735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/07/2020,4,2456.772944469484,614.193236117371,0.3608709697201848,149456.0,0.0668870919766618,9996.677218463967,0.2526052001565695,1415.0,0.0381003619401056,53.91201214524942,0.2987570580780506,90.0,0.0344526290717116,3.100736616454044,0.4077909419953823,32819.0,0.0208814277932682,685.307578747269,0.3567561065196991,41600.0,0.04121280329232,1714.452616960512,0.3801797722876072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/07/2020,4,1153.3802696026778,288.34506740066945,0.3547273512482643,90608.0,0.1161121014217979,10520.685285626263,0.1371058881163597,1475.0,0.1077309366969083,158.90313162793973,0.2635483375608921,91.0,0.0905781181242919,8.242608749310563,0.3166216733425856,1107.0,0.0541384296834052,59.93124165952956,0.3329283347308636,8280.0,0.11187237772535,926.303287565898,0.505811059358716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/07/2020,4,1339.143447160089,334.78586179002224,0.37876222737282517,60352.0,0.0954966428838132,5763.413391323894,0.1943652079701424,2314.0,0.0815974296886172,188.81645229946022,0.2889065267980098,70.0,0.0695237435584506,4.866662049091542,0.2764570216178894,1694.0,0.04060363031052,68.78254974602088,0.3411679849743844,12191.0,0.0883174295025442,1076.6777830655165,0.6085173761010171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/07/2020,4,820.2819255112607,205.07048137781518,0.4299722499608994,200946.0,0.0678650187064413,13637.204048984551,0.1959737645030021,2236.0,0.0697692725434212,156.0040934070898,0.2798196843743324,118.0,0.0595965011545601,7.032387136238092,0.309912529951334,2055.0,0.0359527585374407,73.88291879444063,0.3710169364750385,7784.0,0.0749437983265021,583.3625261734923,0.7591398490428926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/07/2020,4,2153.0740250139756,538.2685062534939,0.42178785138130187,79426.0,0.0964962501322169,7664.311163001459,0.1863512133896351,2653.0,0.0565734904669737,150.08947020888124,0.2727013389348983,312.0,0.0486518224500476,15.17936860441485,0.299496071434021,2222.0,0.0290369447816106,64.52009130473876,0.3596924910664558,30776.0,0.0624930171203516,1923.2850948959408,0.7552615040898324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/07/2020,4,1436.2358969828658,359.05897424571646,0.3542457319706679,192841.0,0.0674384191356206,13004.892184532211,0.2238803249835968,2998.0,0.041220375506955,123.57868576985109,0.2763913990914822,562.0,0.0319263763974723,17.942623535379433,0.3396788721680642,2690.0,0.0206685186970686,55.59831529511454,0.3386260508179665,29304.0,0.0422848850799386,1239.1162723825207,0.4622866058051587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/07/2020,4,1514.837901473705,378.70947536842624,0.3445619391262531,107732.0,0.1160162475647211,12498.662382642535,0.1330363974392414,1366.0,0.1077299492871098,147.15911072619198,0.3386569845974446,147.0,0.0881218452905689,12.95391125771363,0.4221184673249721,964.0,0.0540766614848005,52.12990167134768,0.2953189383566379,11785.0,0.1105299090215063,1302.5949778184518,0.3221533662259578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/07/2020,4,2766.4544324264634,691.6136081066159,0.376482470408082,64636.0,0.0953034759922597,6160.0354742356985,0.1899950516849756,3076.0,0.082101392983568,252.54388481745517,0.3729006784796715,62.0,0.0667879214090403,4.140851127360499,0.5117035867333413,3004.0,0.0404647109412878,121.55599166762855,0.3221710682153701,28432.0,0.0839973869166439,2388.2137048140194,0.2991545482039451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/07/2020,4,1473.6288122990823,368.40720307477056,0.3947114069193602,85141.0,0.0669766465604289,5702.4586648014765,0.2234924904882907,4640.0,0.0708916711214431,328.93735400349595,0.4080729221701622,105.0,0.0587701317174315,6.170863830330307,0.5688507939875127,3218.0,0.0348844111592747,112.25803511054599,0.3023181976854801,14084.0,0.0728672649357221,1026.26255935471,0.2996037138342857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/07/2020,4,1828.516927221364,457.129231805341,0.357416891387105,91045.0,0.0959623385797719,8736.891115995333,0.2051633321076631,5905.0,0.0566850145297627,334.7250107982487,0.2952191635072231,951.0,0.0475577591262001,45.22742892901629,0.5489392744421959,2242.0,0.0293230231073786,65.74221780674281,0.3221009754896164,23543.0,0.0587360264064629,1382.822269687356,0.2634081521093845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/07/2020,4,1420.045878644681,355.0114696611702,0.372560541011393,143908.0,0.0676466485668711,9734.893901961286,0.2416668905675411,5221.0,0.0388115994259428,202.63536060284736,0.3062153174757956,390.0,0.0316052841882632,12.326060833422648,0.4645040034890175,6711.0,0.0202551341870785,135.9322055294838,0.3850342299699783,26261.0,0.0407125490910067,1069.152251678927,0.3344886131107807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2020,4,5501.317578057588,1375.329394514397,0.2918116199493408,53922.0,0.1171494594534063,6316.933152646574,0.1224676839321851,2147.0,0.1048768978589294,225.17069970312141,0.2541256937623024,182.0,0.0828546873914208,15.079553105238585,0.335477152994275,799.0,0.0533096784817986,42.594433106957084,0.3109859142184258,46083.0,0.1132407371946764,5218.472892142272,0.2666577188223601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/08/2020,4,4257.1273139429995,1064.2818284857499,0.34233084028139704,83225.0,0.0970041331357061,8073.16898021914,0.1737876287221908,2277.0,0.0787777346825498,179.3769018721659,0.2587195388227701,243.0,0.0636347594920057,15.463246556557385,0.3585475836098194,1110.0,0.0400891592705404,44.498966790299846,0.3276846120893955,44561.0,0.0901637799583487,4017.7881987239766,0.4243716266036033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/08/2020,4,2512.972458181983,628.2431145454957,0.30900490067601205,205786.0,0.0688997852874576,14178.61121516475,0.1661096143245697,1880.0,0.0695033629250297,130.66632229905585,0.2555227204620839,393.0,0.0559954464433763,22.006210452246886,0.3157141334712504,1126.0,0.0345401758869457,38.892238048700854,0.3197904188513756,30365.0,0.076450113202107,2321.407687381979,0.3449923299193382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/08/2020,4,1565.6283449739121,391.40708624347803,0.3012997968703508,94597.0,0.0980174578370517,9272.15745901158,0.1625946071743965,4958.0,0.0551923150355696,273.6434979463541,0.252742792892456,306.0,0.0449685834648865,13.760386540255269,0.3354293218612671,4690.0,0.0285375844976593,133.8412712940221,0.3054661120653152,18292.0,0.0625619499886989,1144.3831891932805,0.3115609606623649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/08/2020,4,1867.891533096349,466.9728832740872,0.3012750766679645,102789.0,0.0694211566812916,7135.731274113283,0.1867825876265764,5690.0,0.0375921421496607,213.8992888315694,0.2608370722532273,81.0,0.0315042960780172,2.551847982319393,0.3194263658165931,4480.0,0.0200742804071217,89.93277622390522,0.3344229905843735,36662.0,0.0425919922551567,1561.507620058555,0.290413878017664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/08/2020,4,2385.6606920057015,596.4151730014254,0.278927142021805,117627.0,0.1199138518547589,14105.106652119726,0.1018358364641666,1656.0,0.1070837228405139,177.330645023891,0.2385171881079674,61.0,0.0840857009867427,5.129227760191305,0.2783551576644182,4861.0,0.0545718035706818,265.27353715708426,0.3117540732741355,16511.0,0.1173718903800215,1937.9272820645351,0.287082149040699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/08/2020,4,1951.6110149334372,487.9027537333593,0.2964074542485177,96924.0,0.09841099403933,9538.38718626802,0.1426484882861375,1597.0,0.0816099038674027,130.33101647624213,0.2643471621841192,159.0,0.0629651697956527,10.011461997508778,0.2508434945940971,11842.0,0.0418947333550463,496.1174323904583,0.3462745618999004,15237.0,0.0863129949510552,1315.151104069228,0.3241645983159542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/08/2020,4,1097.3583350479898,274.33958376199746,0.32487989726439115,94011.0,0.0694115198656628,6525.446394090825,0.2140339062869548,3729.0,0.0713728815978535,266.1494754783957,0.2828996517241001,49.0,0.0536852773558181,2.630578590435087,0.3082025892972946,7846.0,0.0375231613057339,294.4067236047882,0.3560551792621613,7346.0,0.0727159756839601,534.1715573743709,0.3523621687740088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/08/2020,4,3202.45230624889,800.6130765622225,0.2705376953981816,141604.0,0.0989856158320391,14016.759144280066,0.1642286438435316,1526.0,0.0545654478011774,83.2668733445967,0.2323595779120922,213.0,0.0450314777584681,9.591704762553706,0.2341844920933246,7714.0,0.0303958317135356,234.47344583821362,0.3073886554002761,47126.0,0.0610092153440463,2875.120282303526,0.3082180561870336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/08/2020,4,937.8595989934986,234.46489974837465,0.27094973602294914,312721.0,0.0702148049769255,21957.644027189122,0.1539204535543918,2792.0,0.041226241397104,115.10366598071437,0.2374531018555165,119.0,0.0302970508993589,3.605349057023709,0.2443895995855331,4293.0,0.020838509368682,89.45972071975183,0.3182247762322425,18120.0,0.0402699151896252,729.6908632360087,0.2837314664185046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/08/2020,4,2391.072771249494,597.7681928123735,0.25583764600604764,158218.0,0.1216266788386292,19243.529872490235,0.0938069114178419,2769.0,0.1077384152051653,298.32767170310274,0.2190954236030578,178.0,0.0828700442917888,14.750867883938408,0.2358078896880149,2544.0,0.0561974965433706,142.9664312063348,0.3041393568992614,16903.0,0.1144783648143003,1935.027800456118,0.2643079138338565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/08/2020,4,3196.1135762539448,799.0283940634862,0.24745863729789855,79082.0,0.0997598100335482,7889.205297073058,0.1261995851546526,17804.0,0.0828530352777326,1475.1154400847513,0.2376310157895088,224.0,0.0606050863775892,13.57553934857998,0.2018880170464516,2080.0,0.0415005351886798,86.32111319245398,0.3022389857530594,18499.0,0.0876318440795805,1621.1014836281595,0.2480765306025744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/08/2020,4,2493.4514812227567,623.3628703056892,0.25503989423066376,203633.0,0.0697697113080218,14207.415622786404,0.1219836507469415,11546.0,0.0702179773296194,810.7367662477856,0.234794227284193,144.0,0.0543162673509732,7.821542498540142,0.257494078373909,1930.0,0.0355011487223874,68.51721703420769,0.2858696521699428,21485.0,0.0747673239675226,1606.3759554422231,0.2420016190946102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/08/2020,4,2705.379999080201,676.3449997700502,0.24624558165222407,96553.0,0.0993789509366314,9595.335849784573,0.1564288612157106,10270.0,0.0571471397904544,586.9011256479668,0.2512881900250912,24.0,0.0448259822037586,1.0758235728902064,0.2158337873518467,1786.0,0.0290856450156292,51.94696199791375,0.2903482554912567,33453.0,0.061742028752621,2065.45608786143,0.2275120937407017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/08/2020,4,2744.5535620778255,686.1383905194564,0.2605649956136942,230906.0,0.0701239886640346,16192.049726457573,0.1357433713555336,18748.0,0.0405063600560334,759.4132383305141,0.2435045001149177,124.0,0.0251993991046747,3.1247254889796627,0.2166031168341636,2266.0,0.0202845312998086,45.96474792536629,0.3307817450046539,43663.0,0.044340765644435,1936.0508503329654,0.2513706205010414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/08/2020,4,2571.6828636013547,642.9207159003387,0.24743540343679485,94131.0,0.1207223364179481,11363.714249357874,0.0870305362284183,10771.0,0.1118762396961215,1205.0189777669245,0.2168306418061256,95.0,0.0822597171191858,7.814673126322651,0.246067891228199,1066.0,0.0537437359310961,57.29082250254844,0.2756311075866222,11102.0,0.1172363889574454,1301.558390205559,0.2512119731262326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
